id,years,program,Y0_enrol,Y0_complete,Y0_grade,Y1_enrol,Y1_complete,Y1_grade,Y2_enrol,Y2_complete,Y2_grade,Y3_enrol,Y3_complete,Y3_grade,Y4_enrol,Y4_complete,Y4_grade,Class
131388526,three,management,high,low,C,high,medium,C,low,low,E,low,low,E,low,low,E,fail
131388528,three,management,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131388531,three,informatics,high,low,C,high,low,C,high,low,C,high,low,C,low,low,E,ok
131388536,three,biology,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131388563,three,management,low,low,C,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131388569,four,nursing,high,high,B,high,high,B,high,high,B,low,low,E,low,low,E,ok
131388579,three,biology,medium,medium,B,high,high,B,high,high,C,low,low,E,low,low,E,ok
131388582,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131388611,three,biology,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131388616,three,management,high,low,E,high,low,C,high,medium,C,high,low,C,low,low,E,fail
131388619,three,informatics,high,low,C,high,low,C,high,low,B,low,low,E,low,low,E,fail
131388620,three,management,high,high,B,high,high,B,high,medium,C,low,low,E,low,low,E,ok
131388634,four,nursing,low,low,C,medium,low,A,high,high,A,high,medium,B,high,medium,B,ok
131388639,four,nursing,high,high,B,high,high,A,high,high,B,high,high,B,low,low,E,ok
131388642,three,informatics,low,low,C,medium,low,C,high,medium,C,high,medium,B,high,medium,B,ok
131388648,four,nursing,low,low,A,high,medium,B,high,high,B,high,medium,B,high,high,B,ok
131388650,three,informatics,high,high,B,high,high,B,high,high,C,low,low,E,low,low,E,ok
131388655,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131388660,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131388662,four,nursing,medium,low,E,high,medium,C,high,high,C,high,medium,C,low,low,E,fail
131388663,three,informatics,high,low,E,high,low,E,high,low,E,low,low,E,high,low,E,fail
131388670,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131388674,three,informatics,medium,low,C,high,low,B,low,low,E,high,low,E,high,medium,C,fail
131388691,three,biology,high,high,B,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131388694,three,management,medium,low,E,high,low,C,low,low,E,low,low,E,low,low,E,fail
131388697,three,management,medium,low,E,high,low,C,low,low,E,low,low,E,low,low,E,fail
131388703,three,informatics,high,medium,B,high,medium,C,low,low,E,low,low,E,low,low,E,fail
131388727,three,management,high,high,C,high,medium,C,high,low,C,medium,low,C,low,low,E,ok
131388728,three,management,low,low,C,high,high,C,high,low,C,high,medium,C,medium,low,B,ok
131388730,three,biology,medium,medium,C,high,medium,C,medium,medium,C,high,medium,C,high,low,C,ok
131388741,three,management,low,low,C,high,high,C,high,medium,C,medium,low,C,low,low,C,ok
131388746,three,management,low,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388753,three,biology,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388757,three,informatics,medium,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388760,three,informatics,high,medium,C,high,low,C,high,medium,C,high,medium,C,high,low,C,ok
131388765,three,management,medium,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388770,three,management,medium,medium,C,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131388787,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388790,three,management,high,low,E,high,low,E,low,low,E,low,low,E,low,low,E,fail
131388795,three,management,high,high,B,high,high,B,high,medium,B,low,low,E,low,low,E,ok
131388814,three,biology,high,medium,C,high,medium,C,high,high,C,high,low,C,low,low,E,ok
131388818,three,management,high,high,C,high,high,B,high,high,B,low,low,E,low,low,E,ok
131388821,three,management,high,low,C,high,low,B,high,low,C,low,low,E,low,low,E,fail
131388851,three,biology,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131388854,three,informatics,high,low,E,high,low,E,high,low,E,high,low,E,low,low,E,fail
131388865,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388867,four,nursing,low,low,A,high,high,B,high,high,B,high,medium,B,high,medium,C,ok
131388868,three,informatics,low,low,E,medium,low,B,low,low,E,low,low,E,low,low,E,fail
131388888,three,management,medium,low,C,low,low,E,high,low,C,high,low,C,low,low,E,fail
131388916,three,management,medium,low,E,medium,low,C,high,medium,C,high,low,C,low,low,E,fail
131388918,three,biology,medium,medium,B,high,medium,B,high,medium,B,high,medium,B,low,low,E,ok
131388965,four,nursing,medium,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131388976,four,nursing,high,high,A,high,medium,C,high,high,B,high,high,B,low,low,E,ok
131388989,three,management,high,low,E,high,low,C,high,low,C,high,low,C,high,medium,C,fail
131388995,three,management,high,low,E,high,low,C,low,low,E,low,low,E,low,low,E,fail
131388997,three,informatics,medium,low,C,high,low,C,low,low,E,low,low,E,low,low,E,fail
131389008,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389014,three,biology,medium,low,E,low,low,E,high,low,C,high,low,E,medium,low,E,fail
131389019,three,management,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389026,three,management,low,low,C,low,low,C,low,low,E,medium,medium,C,high,medium,C,ok
131389066,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131389071,three,biology,low,low,E,medium,low,C,high,medium,C,high,high,C,high,medium,C,ok
131389074,three,biology,low,low,E,low,low,E,high,high,C,high,high,C,high,medium,C,ok
131389083,three,biology,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389085,four,nursing,high,high,B,high,high,B,high,high,B,high,medium,B,low,low,E,ok
131389087,four,nursing,high,high,B,high,high,C,high,high,C,high,medium,B,low,low,E,ok
131389124,three,informatics,high,high,C,high,medium,B,high,medium,C,high,medium,C,low,low,E,ok
131389129,three,biology,high,high,C,medium,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131389136,three,management,low,low,C,high,high,C,high,high,C,high,medium,C,low,low,E,ok
131389152,three,management,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389154,three,management,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389159,three,biology,low,low,C,low,low,C,high,medium,C,high,high,C,high,medium,C,ok
131389162,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389165,three,management,medium,low,E,medium,low,B,high,low,E,high,low,C,low,low,E,fail
131389176,three,biology,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389177,three,informatics,low,low,B,high,low,B,high,medium,B,high,medium,B,high,low,B,ok
131389187,three,informatics,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389191,three,informatics,high,medium,B,high,medium,B,high,medium,B,low,low,E,low,low,E,ok
131389201,three,biology,high,high,C,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389206,three,informatics,high,low,E,low,low,E,low,low,E,high,low,E,high,medium,C,fail
131389210,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389211,four,nursing,medium,low,B,low,low,E,low,low,E,medium,medium,C,low,low,B,fail
131389217,three,management,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131389218,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131389229,three,informatics,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389244,three,management,high,low,B,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389248,three,informatics,high,medium,C,high,medium,B,high,medium,B,high,medium,B,low,low,E,ok
131389254,three,biology,high,high,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389260,three,management,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389278,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389280,three,management,high,low,E,high,medium,C,high,medium,C,high,low,C,low,low,E,fail
131389287,three,biology,high,high,B,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389299,three,informatics,high,high,C,high,medium,B,high,medium,B,high,low,B,low,low,E,ok
131389300,three,biology,high,high,C,high,medium,C,high,medium,C,low,low,E,low,low,E,ok
131389307,three,biology,low,low,C,high,high,C,high,medium,C,high,medium,C,high,medium,C,ok
131389314,three,management,medium,medium,A,high,medium,C,high,medium,C,high,low,C,low,low,E,ok
131389329,four,nursing,high,low,C,high,low,B,high,medium,C,low,low,E,low,low,E,fail
131389345,three,informatics,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389349,three,biology,high,high,C,high,medium,C,high,medium,C,low,low,E,low,low,E,ok
131389358,three,biology,high,high,C,high,medium,C,high,medium,C,high,low,C,low,low,E,ok
131389369,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389374,three,management,low,low,B,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131389376,three,biology,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389379,four,nursing,high,high,B,medium,medium,B,low,low,B,high,high,B,high,high,B,ok
131389381,four,nursing,high,high,B,high,high,C,high,high,C,high,medium,C,low,low,E,ok
131389391,four,nursing,high,low,B,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389399,three,biology,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389407,four,nursing,high,high,A,high,medium,B,high,high,B,high,high,B,low,low,E,ok
131389411,three,management,high,low,E,high,low,E,high,low,E,low,low,E,low,low,E,fail
131389439,three,biology,low,low,C,high,high,C,high,high,C,high,medium,C,low,low,E,ok
131389442,three,management,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389451,three,biology,low,low,C,high,medium,C,medium,low,C,high,medium,C,high,low,C,fail
131389461,three,biology,high,low,C,high,low,C,low,low,E,low,low,E,low,low,E,fail
131389465,three,management,low,low,C,high,high,B,high,medium,C,high,medium,C,low,low,E,ok
131389470,three,management,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389473,four,nursing,high,high,B,high,high,B,high,high,B,high,medium,B,low,low,E,ok
131389475,three,biology,high,low,E,high,medium,C,low,low,E,low,low,E,low,low,E,fail
131389477,three,biology,high,high,B,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131389489,three,management,high,high,C,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389495,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389498,four,nursing,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389518,three,management,high,high,B,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389520,three,management,medium,medium,C,high,high,C,high,high,C,high,low,C,low,low,E,ok
131389521,three,informatics,medium,low,E,high,low,C,low,low,E,low,low,E,low,low,E,fail
131389522,three,informatics,medium,low,C,high,low,C,low,low,E,low,low,E,low,low,E,fail
131389525,three,management,medium,low,B,high,medium,C,high,high,C,high,low,C,low,low,E,ok
131389542,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389549,four,nursing,high,high,A,medium,medium,B,high,medium,B,low,low,E,low,low,E,ok
131389554,four,nursing,low,low,B,high,high,B,high,medium,B,high,medium,C,high,high,B,ok
131389563,four,nursing,high,high,A,high,high,B,high,medium,B,high,medium,C,low,low,E,ok
131389585,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131389592,three,management,high,low,E,high,low,C,high,low,C,high,medium,C,low,low,E,fail
131389602,four,nursing,high,high,A,high,high,A,high,high,A,high,high,B,low,low,E,ok
131389605,four,nursing,high,high,A,high,high,B,high,high,B,medium,medium,B,low,low,E,ok
131389608,four,nursing,high,high,B,high,high,B,high,high,C,high,high,C,low,low,E,ok
131389616,three,informatics,medium,low,C,low,low,E,medium,low,E,high,low,C,high,medium,C,ok
131389619,three,biology,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131389620,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389624,three,biology,high,high,B,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389627,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389630,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389646,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389661,three,management,high,high,B,high,high,B,high,high,B,low,low,E,low,low,E,ok
131389663,three,biology,low,low,C,medium,low,C,low,low,C,low,low,C,low,low,C,ok
131389672,three,biology,high,low,B,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389679,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389684,three,biology,high,medium,C,high,medium,C,high,high,C,high,low,C,low,low,E,ok
131389696,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389699,four,nursing,high,high,A,high,high,B,high,medium,B,high,high,C,low,low,E,ok
131389710,three,biology,medium,medium,A,high,high,B,high,high,B,low,low,E,low,low,E,ok
131389714,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131389720,three,informatics,medium,low,E,medium,low,E,low,low,E,high,low,E,medium,low,E,fail
131389722,three,informatics,medium,medium,C,medium,low,C,low,low,E,medium,low,C,high,medium,C,ok
131389726,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389734,four,nursing,high,high,B,high,high,A,high,high,B,high,high,B,low,low,E,ok
131389741,three,biology,high,high,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389749,three,informatics,high,high,C,high,medium,C,high,low,C,high,low,C,high,medium,B,ok
131389752,three,informatics,high,high,B,high,medium,B,high,medium,C,low,low,E,low,low,E,ok
131389755,three,informatics,medium,medium,C,high,low,C,high,medium,C,high,medium,C,high,low,C,ok
131389756,three,management,medium,low,E,high,low,B,low,low,E,low,low,E,low,low,E,fail
131389761,three,management,high,high,C,high,medium,C,high,medium,C,low,low,E,low,low,E,ok
131389779,three,management,medium,medium,C,high,high,B,high,medium,C,high,medium,C,low,low,E,ok
131389784,three,management,medium,low,C,high,medium,C,low,low,E,low,low,E,low,low,E,fail
131389796,three,informatics,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389812,four,nursing,high,high,B,medium,medium,B,high,high,B,high,low,C,high,high,B,ok
131389814,three,informatics,high,low,B,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389833,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389841,four,nursing,low,low,B,high,high,B,high,medium,B,high,medium,B,high,medium,C,ok
131389845,four,nursing,low,low,B,high,medium,A,high,high,C,high,high,C,high,medium,C,ok
131389849,three,informatics,high,low,E,medium,low,E,high,low,C,low,low,E,low,low,E,fail
131389862,three,management,low,low,C,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131389870,three,biology,low,low,E,low,low,B,low,low,E,medium,low,B,high,low,C,fail
131389872,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389875,three,biology,high,high,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131389879,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131389886,three,management,high,high,B,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389887,three,biology,high,medium,C,high,medium,C,high,medium,C,low,low,E,low,low,E,fail
131389895,three,informatics,high,low,C,high,low,E,medium,low,C,high,low,B,low,low,E,fail
131389904,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389908,three,biology,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389928,three,informatics,low,low,B,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131389933,four,nursing,high,high,A,high,high,B,high,high,B,high,high,B,low,low,E,ok
131389934,four,nursing,high,high,A,high,high,B,high,high,B,high,medium,B,low,low,E,ok
131389935,four,nursing,high,high,A,high,high,B,high,high,C,high,high,C,low,low,E,ok
131389938,three,management,high,high,B,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389942,three,informatics,high,low,B,low,low,E,low,low,E,low,low,E,low,low,E,fail
131389946,three,management,high,high,B,high,high,B,high,high,B,low,low,E,low,low,E,ok
131389954,four,nursing,high,high,A,high,high,B,high,high,B,medium,medium,B,low,low,E,ok
131389962,three,informatics,medium,low,C,high,low,B,low,low,E,low,low,E,low,low,E,fail
131389967,three,biology,high,medium,C,high,medium,C,high,medium,C,low,low,E,low,low,E,fail
131389977,three,management,high,low,E,high,low,E,high,low,B,high,low,C,low,low,E,fail
131389979,three,management,high,high,C,high,high,C,high,high,C,low,low,E,low,low,E,ok
131389985,three,management,low,low,C,high,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
131389988,four,nursing,medium,medium,B,medium,medium,C,high,medium,C,high,medium,C,high,high,C,ok
131389989,four,nursing,high,high,B,high,high,B,high,high,B,high,high,C,low,low,E,ok
131389995,three,management,low,low,B,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131389999,four,nursing,medium,medium,B,medium,medium,C,high,high,C,high,low,C,high,medium,C,ok
131390008,three,management,high,high,C,high,medium,C,high,medium,B,low,low,E,low,low,E,ok
131390010,four,nursing,high,high,B,high,high,B,high,high,B,high,high,B,low,low,E,ok
131390011,three,management,medium,medium,B,high,medium,C,high,medium,C,high,low,C,low,low,E,ok
